11	Wenzhou	15-17	final	aN
11	Wenzhou	15-17	final	iaN
11	Wenzhou	15-17	final	uaN
11	Wenzhou	15-17	final	eN
11	Wenzhou	15-17	final	oN
11	Wenzhou	15-17	final	yoN
11	Wenzhou	15-17	final	m=
11	Wenzhou	15-17	final	n=
11	Wenzhou	15-17	final	N=
11	Wenzhou	15-17	initial	p
11	Wenzhou	15-17	initial	p_h
11	Wenzhou	15-17	initial	b
11	Wenzhou	15-17	initial	m
11	Wenzhou	15-17	initial	f
11	Wenzhou	15-17	initial	v
11	Wenzhou	15-17	initial	t
11	Wenzhou	15-17	initial	t_h
11	Wenzhou	15-17	initial	d
11	Wenzhou	15-17	initial	n
11	Wenzhou	15-17	initial	l
11	Wenzhou	15-17	initial	ts
11	Wenzhou	15-17	initial	ts_h
11	Wenzhou	15-17	initial	dz
11	Wenzhou	15-17	initial	s
11	Wenzhou	15-17	initial	z
11	Wenzhou	15-17	initial	tc\
11	Wenzhou	15-17	initial	tc\_h
11	Wenzhou	15-17	initial	dz\
11	Wenzhou	15-17	initial	n\
11	Wenzhou	15-17	initial	c\
11	Wenzhou	15-17	initial	j
11	Wenzhou	15-17	initial	k
11	Wenzhou	15-17	initial	k_h
11	Wenzhou	15-17	initial	g
11	Wenzhou	15-17	initial	N
11	Wenzhou	15-17	initial	h
11	Wenzhou	15-17	initial	h\
11	Wenzhou	15-17	initial	Ø
12	Changsha	17f	tone	33	yinping
12	Changsha	17f	tone	13	yangping
12	Changsha	17f	tone	41	shang
12	Changsha	17f	tone	55	yinqu
12	Changsha	17f	tone	11	yangqu
12	Changsha	17f	tone	24	ru
12	Changsha	17f	final	i_z
12	Changsha	17f	final	i
12	Changsha	17f	final	u
12	Changsha	17f	final	y
12	Changsha	17f	final	i`
12	Changsha	17f	final	a
12	Changsha	17f	final	ia
12	Changsha	17f	final	ua
12	Changsha	17f	final	ya
12	Changsha	17f	final	o
12	Changsha	17f	final	io
12	Changsha	17f	final	@
12	Changsha	17f	final	ie
12	Changsha	17f	final	u@
12	Changsha	17f	final	ye
12	Changsha	17f	final	ai
12	Changsha	17f	final	uai
12	Changsha	17f	final	yai
12	Changsha	17f	final	ei
12	Changsha	17f	final	uei
12	Changsha	17f	final	yei
12	Changsha	17f	final	au
12	Changsha	17f	final	iau
12	Changsha	17f	final	@u
12	Changsha	17f	final	i@u
12	Changsha	17f	final	@n
12	Changsha	17f	final	in
12	Changsha	17f	final	u@n
12	Changsha	17f	final	yn
12	Changsha	17f	final	an
12	Changsha	17f	final	ian
12	Changsha	17f	final	uan
12	Changsha	17f	final	yan
12	Changsha	17f	final	oN	@n
12	Changsha	17f	final	ioN	in
12	Changsha	17f	final	o~
12	Changsha	17f	final	@~
12	Changsha	17f	final	ie~
12	Changsha	17f	final	ye~
12	Changsha	17f	final	m=
12	Changsha	17f	final	n=
12	Changsha	17f	initial	p
12	Changsha	17f	initial	p_h
12	Changsha	17f	initial	m
12	Changsha	17f	initial	f
12	Changsha	17f	initial	t
12	Changsha	17f	initial	t_h
12	Changsha	17f	initial	l
12	Changsha	17f	initial	ts	ts`
12	Changsha	17f	initial	ts_h	ts`_h
12	Changsha	17f	initial	s	s`
12	Changsha	17f	initial	z`
12	Changsha	17f	initial	tc\
12	Changsha	17f	initial	tc\_h
12	Changsha	17f	initial	n\
12	Changsha	17f	initial	c\
12	Changsha	17f	initial	k
12	Changsha	17f	initial	k_h
12	Changsha	17f	initial	N
12	Changsha	17f	initial	x
12	Changsha	17f	initial	Ø
13	Loudi	18f	tone	44	yinping
13	Loudi	18f	tone	13	yangping
13	Loudi	18f	tone	42	shang
13	Loudi	18f	tone	35	yinqu
13	Loudi	18f	tone	11	yangqu
13	Loudi	18f	final	i_z
13	Loudi	18f	final	u
13	Loudi	18f	final	u
13	Loudi	18f	final	y
13	Loudi	18f	final	a
13	Loudi	18f	final	ia
13	Loudi	18f	final	ua
13	Loudi	18f	final	e
13	Loudi	18f	final	ie
13	Loudi	18f	final	ue
13	Loudi	18f	final	o
13	Loudi	18f	final	io
13	Loudi	18f	final	O
13	Loudi	18f	final	iO
13	Loudi	18f	final	7
13	Loudi	18f	final	i7
13	Loudi	18f	final	7u
13	Loudi	18f	final	ui
13	Loudi	18f	final	a~
13	Loudi	18f	final	ua~
13	Loudi	18f	final	e~
13	Loudi	18f	final	ue~
13	Loudi	18f	final	i~
13	Loudi	18f	final	ui~
13	Loudi	18f	final	yi~
13	Loudi	18f	final	in
13	Loudi	18f	final	un
13	Loudi	18f	final	yn
13	Loudi	18f	final	ON
13	Loudi	18f	final	iON
13	Loudi	18f	final	uON
13	Loudi	18f	final	7N
13	Loudi	18f	final	i7N
13	Loudi	18f	final	O~
13	Loudi	18f	final	iO~
13	Loudi	18f	final	m=
13	Loudi	18f	final	n=
13	Loudi	18f	final	N=
13	Loudi	18f	initial	p
13	Loudi	18f	initial	p_h
13	Loudi	18f	initial	b
13	Loudi	18f	initial	m
13	Loudi	18f	initial	t
13	Loudi	18f	initial	t_h
13	Loudi	18f	initial	d
13	Loudi	18f	initial	n
13	Loudi	18f	initial	l
13	Loudi	18f	initial	ts
13	Loudi	18f	initial	ts_h
13	Loudi	18f	initial	dz
13	Loudi	18f	initial	s
13	Loudi	18f	initial	tc\
13	Loudi	18f	initial	tc\_h
13	Loudi	18f	initial	dz\
13	Loudi	18f	initial	c\
13	Loudi	18f	initial	z\
13	Loudi	18f	initial	k
13	Loudi	18f	initial	k_h
13	Loudi	18f	initial	N
13	Loudi	18f	initial	x
13	Loudi	18f	initial	7	[sic! G]
13	Loudi	18f	initial	Ø
14	Nanchang	21f	tone	42	yinping	445
14	Nanchang	21f	tone	24	yangping
14	Nanchang	21f	tone	213	shang
14	Nanchang	21f	tone	45	yangqu
14	Nanchang	21f	tone	21	yinqu
14	Nanchang	21f	tone	5	yinru
14	Nanchang	21f	tone	21_	yangru
14	Nanchang	21f	final	i_z
14	Nanchang	21f	final	i
14	Nanchang	21f	final	u
14	Nanchang	21f	final	y
14	Nanchang	21f	final	8
14	Nanchang	21f	final	a
14	Nanchang	21f	final	ia
14	Nanchang	21f	final	ua
14	Nanchang	21f	final	o
14	Nanchang	21f	final	uo
14	Nanchang	21f	final	e
14	Nanchang	21f	final	ie
14	Nanchang	21f	final	ue	ø
14	Nanchang	21f	final	ye
14	Nanchang	21f	final	ai
14	Nanchang	21f	final	uai
14	Nanchang	21f	final	oi	ø
14	Nanchang	21f	final	ei
14	Nanchang	21f	final	1i
14	Nanchang	21f	final	ui
14	Nanchang	21f	final	au
14	Nanchang	21f	final	iEu
14	Nanchang	21f	final	Eu
14	Nanchang	21f	final	1u
14	Nanchang	21f	final	iu
14	Nanchang	21f	final	an
14	Nanchang	21f	final	uan
14	Nanchang	21f	final	on
14	Nanchang	21f	final	uon
14	Nanchang	21f	final	yon
14	Nanchang	21f	final	En
14	Nanchang	21f	final	iEn
14	Nanchang	21f	final	1n
14	Nanchang	21f	final	in
14	Nanchang	21f	final	uon
14	Nanchang	21f	final	yn
14	Nanchang	21f	final	aN
14	Nanchang	21f	final	iaN
14	Nanchang	21f	final	uaN
14	Nanchang	21f	final	ON
14	Nanchang	21f	final	iON
14	Nanchang	21f	final	uON
14	Nanchang	21f	final	iuN
14	Nanchang	21f	final	uN
14	Nanchang	21f	final	at
14	Nanchang	21f	final	uat
14	Nanchang	21f	final	ot
14	Nanchang	21f	final	uot
14	Nanchang	21f	final	yot	yet
14	Nanchang	21f	final	Et
14	Nanchang	21f	final	iEt
14	Nanchang	21f	final	uEt
14	Nanchang	21f	final	1t
14	Nanchang	21f	final	it
14	Nanchang	21f	final	ut
14	Nanchang	21f	final	yt
14	Nanchang	21f	final	a?
14	Nanchang	21f	final	ia?
14	Nanchang	21f	final	ua?	Ø
14	Nanchang	21f	final	O?
14	Nanchang	21f	final	iO?	Ø
14	Nanchang	21f	final	uo?
14	Nanchang	21f	final	u?
14	Nanchang	21f	final	iu?
14	Nanchang	21f	final	m=	Ø
14	Nanchang	21f	final	n=
14	Nanchang	21f	final	N=
14	Nanchang	21f	initial	p
14	Nanchang	21f	initial	p_h
14	Nanchang	21f	initial	m
14	Nanchang	21f	initial	f
14	Nanchang	21f	initial	t
14	Nanchang	21f	initial	t_h
14	Nanchang	21f	initial	l
14	Nanchang	21f	initial	ts
14	Nanchang	21f	initial	ts_h
14	Nanchang	21f	initial	s
14	Nanchang	21f	initial	tc\
14	Nanchang	21f	initial	tc\_h
14	Nanchang	21f	initial	n\
14	Nanchang	21f	initial	c\
14	Nanchang	21f	initial	k
14	Nanchang	21f	initial	k_h
14	Nanchang	21f	initial	N
14	Nanchang	21f	initial	h
14	Nanchang	21f	initial	Ø
15	Meixian	23f	tone	33	yinping
15	Meixian	23f	tone	11	yangping
15	Meixian	23f	tone	31	shang
15	Meixian	23f	tone	53	qu
15	Meixian	23f	tone	1	yinru
15	Meixian	23f	tone	5	yangru
15	Meixian	23f	final	i_z
15	Meixian	23f	final	i
15	Meixian	23f	final	u
15	Meixian	23f	final	a
15	Meixian	23f	final	ia
15	Meixian	23f	final	ua
15	Meixian	23f	final	e
15	Meixian	23f	final	ie
15	Meixian	23f	final	o
15	Meixian	23f	final	io
15	Meixian	23f	final	uo
15	Meixian	23f	final	ai
15	Meixian	23f	final	iai
15	Meixian	23f	final	uai
15	Meixian	23f	final	oi
15	Meixian	23f	final	iui
15	Meixian	23f	final	ui
15	Meixian	23f	final	au
15	Meixian	23f	final	iau
15	Meixian	23f	final	eu
15	Meixian	23f	final	iu
15	Meixian	23f	final	@m
15	Meixian	23f	final	im
15	Meixian	23f	final	am
15	Meixian	23f	final	iam
15	Meixian	23f	final	em
15	Meixian	23f	final	@n
15	Meixian	23f	final	in
15	Meixian	23f	final	an
15	Meixian	23f	final	ian
15	Meixian	23f	final	uan
15	Meixian	23f	final	en
15	Meixian	23f	final	ien
15	Meixian	23f	final	uen
15	Meixian	23f	final	on
15	Meixian	23f	final	ion
15	Meixian	23f	final	uon	uOn
15	Meixian	23f	final	iun
15	Meixian	23f	final	un
15	Meixian	23f	final	aN
15	Meixian	23f	final	iaN
15	Meixian	23f	final	uaN
15	Meixian	23f	final	oN	ON
15	Meixian	23f	final	ioN	iON
15	Meixian	23f	final	uoN	uON
15	Meixian	23f	final	iuN
15	Meixian	23f	final	uN
15	Meixian	23f	final	@p
15	Meixian	23f	final	ip
15	Meixian	23f	final	ap
15	Meixian	23f	final	iap
15	Meixian	23f	final	ep
15	Meixian	23f	final	@t
15	Meixian	23f	final	it
15	Meixian	23f	final	at
15	Meixian	23f	final	iat
15	Meixian	23f	final	uat
15	Meixian	23f	final	et
15	Meixian	23f	final	iet
15	Meixian	23f	final	uet
15	Meixian	23f	final	ot	Ot
15	Meixian	23f	final	iut
15	Meixian	23f	final	ut
15	Meixian	23f	final	ak
15	Meixian	23f	final	iak
15	Meixian	23f	final	uak
15	Meixian	23f	final	ok	Ok
15	Meixian	23f	final	iok	iOk
15	Meixian	23f	final	uok	uOk
15	Meixian	23f	final	iuk
15	Meixian	23f	final	uk
15	Meixian	23f	final	m=
15	Meixian	23f	final	n=
15	Meixian	23f	initial	p
15	Meixian	23f	initial	p_h
15	Meixian	23f	initial	m
15	Meixian	23f	initial	f
15	Meixian	23f	initial	v	v\
15	Meixian	23f	initial	t
15	Meixian	23f	initial	t_h
15	Meixian	23f	initial	n
15	Meixian	23f	initial	l
15	Meixian	23f	initial	ts	tc\/_i
15	Meixian	23f	initial	ts_h	tc\_h/_i
15	Meixian	23f	initial	s	c\/_i
15	Meixian	23f	initial	k	c
15	Meixian	23f	initial	k_h	c_h
15	Meixian	23f	initial	N	J
15	Meixian	23f	initial	h	C
15	Meixian	23f	initial	Ø
16	Guilin	24f	tone	42	yinping
16	Guilin	24f	tone	22	yangping
16	Guilin	24f	tone	23	shang
16	Guilin	24f	tone	25	yinqu
16	Guilin	24f	tone	21	yangqu
16	Guilin	24f	tone	55	yinru
16	Guilin	24f	final	i_z
16	Guilin	24f	final	i
16	Guilin	24f	final	u
16	Guilin	24f	final	y
16	Guilin	24f	final	A`
16	Guilin	24f	final	iA`
16	Guilin	24f	final	uA`
16	Guilin	24f	final	e
16	Guilin	24f	final	ie
16	Guilin	24f	final	ye
16	Guilin	24f	final	7
16	Guilin	24f	final	uo
16	Guilin	24f	final	ai
16	Guilin	24f	final	uai
16	Guilin	24f	final	ou
16	Guilin	24f	final	iou
16	Guilin	24f	final	ei
16	Guilin	24f	final	uei
16	Guilin	24f	final	Au
16	Guilin	24f	final	iAu
16	Guilin	24f	final	a~
16	Guilin	24f	final	ia~	iE~
16	Guilin	24f	final	ua~
16	Guilin	24f	final	ya~	yE~
16	Guilin	24f	final	7N
16	Guilin	24f	final	iN
16	Guilin	24f	final	u7N
16	Guilin	24f	final	yN
16	Guilin	24f	final	AN
16	Guilin	24f	final	iAN
16	Guilin	24f	final	uAN
16	Guilin	24f	final	N=
16	Guilin	24f	initial	p
16	Guilin	24f	initial	p_h
16	Guilin	24f	initial	m
16	Guilin	24f	initial	f
16	Guilin	24f	initial	t
16	Guilin	24f	initial	t_h
16	Guilin	24f	initial	l	n
16	Guilin	24f	initial	ts
16	Guilin	24f	initial	ts_h
16	Guilin	24f	initial	s
16	Guilin	24f	initial	tc\
16	Guilin	24f	initial	tc\_h
16	Guilin	24f	initial	c\
16	Guilin	24f	initial	k
16	Guilin	24f	initial	k_h
16	Guilin	24f	initial	N
16	Guilin	24f	initial	x
16	Guilin	24f	initial	Ø
17	Guangzhou	25-27	tone	53	yinping	55
17	Guangzhou	25-27	tone	21	yangping
17	Guangzhou	25-27	tone	35	yinshang
17	Guangzhou	25-27	tone	23	yangshang
17	Guangzhou	25-27	tone	33	yinqu
17	Guangzhou	25-27	tone	22	yangqu
17	Guangzhou	25-27	tone	5	shangyinru
17	Guangzhou	25-27	tone	3	xiayinru
17	Guangzhou	25-27	tone	2	yangru
17	Guangzhou	25-27	final	i
17	Guangzhou	25-27	final	u
17	Guangzhou	25-27	final	y
17	Guangzhou	25-27	final	a
17	Guangzhou	25-27	final	ia	Ø
17	Guangzhou	25-27	final	ua
17	Guangzhou	25-27	final	E
17	Guangzhou	25-27	final	iE
17	Guangzhou	25-27	final	uE	Ø
17	Guangzhou	25-27	final	9
17	Guangzhou	25-27	final	O
17	Guangzhou	25-27	final	uO
17	Guangzhou	25-27	final	ai
17	Guangzhou	25-27	final	iai	Ø
17	Guangzhou	25-27	final	uai
17	Guangzhou	25-27	final	Oi
17	Guangzhou	25-27	final	6i
17	Guangzhou	25-27	final	i6i
17	Guangzhou	25-27	final	u6i
17	Guangzhou	25-27	final	ei
17	Guangzhou	25-27	final	ui
17	Guangzhou	25-27	final	au
17	Guangzhou	25-27	final	iau	Ø
17	Guangzhou	25-27	final	6u
17	Guangzhou	25-27	final	i6u
17	Guangzhou	25-27	final	ou
17	Guangzhou	25-27	final	iu
17	Guangzhou	25-27	final	2y
17	Guangzhou	25-27	final	i2y
17	Guangzhou	25-27	final	am
17	Guangzhou	25-27	final	iam	Ø
17	Guangzhou	25-27	final	6m
17	Guangzhou	25-27	final	i6m
17	Guangzhou	25-27	final	im
17	Guangzhou	25-27	final	an
17	Guangzhou	25-27	final	uan
17	Guangzhou	25-27	final	6n
17	Guangzhou	25-27	final	i6n
17	Guangzhou	25-27	final	u6n
17	Guangzhou	25-27	final	2n
17	Guangzhou	25-27	final	i2n
17	Guangzhou	25-27	final	On
17	Guangzhou	25-27	final	in
17	Guangzhou	25-27	final	un
17	Guangzhou	25-27	final	yn
17	Guangzhou	25-27	final	an
17	Guangzhou	25-27	final	iaN	Ø
17	Guangzhou	25-27	final	uaN
17	Guangzhou	25-27	final	6N
17	Guangzhou	25-27	final	u6N	Ø
17	Guangzhou	25-27	final	EN
17	Guangzhou	25-27	final	iEN
17	Guangzhou	25-27	final	eN
17	Guangzhou	25-27	final	ieN
17	Guangzhou	25-27	final	ueN
17	Guangzhou	25-27	final	9N
17	Guangzhou	25-27	final	i9N
17	Guangzhou	25-27	final	ON
17	Guangzhou	25-27	final	uON
17	Guangzhou	25-27	final	oN
17	Guangzhou	25-27	final	ioN
17	Guangzhou	25-27	final	ap
17	Guangzhou	25-27	final	iap	Ø
17	Guangzhou	25-27	final	6p
17	Guangzhou	25-27	final	iap
17	Guangzhou	25-27	final	ip
17	Guangzhou	25-27	final	at
17	Guangzhou	25-27	final	uat
17	Guangzhou	25-27	final	6t
17	Guangzhou	25-27	final	i6t
17	Guangzhou	25-27	final	u6t
17	Guangzhou	25-27	final	2t
17	Guangzhou	25-27	final	i2t	Ø
17	Guangzhou	25-27	final	Ot
17	Guangzhou	25-27	final	it
17	Guangzhou	25-27	final	ut
17	Guangzhou	25-27	final	yt
17	Guangzhou	25-27	final	ak
17	Guangzhou	25-27	final	iak	Ø
17	Guangzhou	25-27	final	uak
17	Guangzhou	25-27	final	6k
17	Guangzhou	25-27	final	Ek
17	Guangzhou	25-27	final	iEk	Ø
17	Guangzhou	25-27	final	ek
17	Guangzhou	25-27	final	iek
17	Guangzhou	25-27	final	uek	Ø
17	Guangzhou	25-27	final	9k
17	Guangzhou	25-27	final	i9k
17	Guangzhou	25-27	final	Ok
17	Guangzhou	25-27	final	uOk
17	Guangzhou	25-27	final	ok
17	Guangzhou	25-27	final	iok
17	Guangzhou	25-27	final	m=
17	Guangzhou	25-27	final	N=
17	Guangzhou	25-27	initial	p
17	Guangzhou	25-27	initial	p_h
17	Guangzhou	25-27	initial	m
17	Guangzhou	25-27	initial	f
17	Guangzhou	25-27	initial	t
17	Guangzhou	25-27	initial	t_h
17	Guangzhou	25-27	initial	n
17	Guangzhou	25-27	initial	l
17	Guangzhou	25-27	initial	ts
17	Guangzhou	25-27	initial	ts_h
17	Guangzhou	25-27	initial	s
17	Guangzhou	25-27	initial	k
17	Guangzhou	25-27	initial	k_h
17	Guangzhou	25-27	initial	N
17	Guangzhou	25-27	initial	h
17	Guangzhou	25-27	initial	Ø
18	Fuzhou	27-29	tone	55	yinping
18	Fuzhou	27-29	tone	53	yangping
18	Fuzhou	27-29	tone	32	shang
18	Fuzhou	27-29	tone	212	yinqu
18	Fuzhou	27-29	tone	242	yangqu
18	Fuzhou	27-29	tone	24_	yinru
18	Fuzhou	27-29	tone	5	yangru
18	Fuzhou	27-29	final	i	Ei
18	Fuzhou	27-29	final	u	ou
18	Fuzhou	27-29	final	y	2y
18	Fuzhou	27-29	final	a	A
18	Fuzhou	27-29	final	ia	iA
18	Fuzhou	27-29	final	ua	uA
18	Fuzhou	27-29	final	E	A
18	Fuzhou	27-29	final	ie	iE
18	Fuzhou	27-29	final	o	O
18	Fuzhou	27-29	final	uo	uO
18	Fuzhou	27-29	final	yo	yO
18	Fuzhou	27-29	final	9	O
18	Fuzhou	27-29	final	ai	Ai
18	Fuzhou	27-29	final	uai	uAi
18	Fuzhou	27-29	final	au	Au
18	Fuzhou	27-29	final	iau
18	Fuzhou	27-29	final	Eu	eu
18	Fuzhou	27-29	final	ieu	iEu
18	Fuzhou	27-29	final	uoi	uOi
18	Fuzhou	27-29	final	2y	Oy
18	Fuzhou	27-29	final	aN	AN
18	Fuzhou	27-29	final	iN	EiN
18	Fuzhou	27-29	final	uN	ouN
18	Fuzhou	27-29	final	yN	2yN
18	Fuzhou	27-29	final	iaN	iAN
18	Fuzhou	27-29	final	uaN	uAN
18	Fuzhou	27-29	final	ieN	iEN
18	Fuzhou	27-29	final	EiN	aiN
18	Fuzhou	27-29	final	uoN	uON
18	Fuzhou	27-29	final	yoN	yON
18	Fuzhou	27-29	final	ouN	OuN
18	Fuzhou	27-29	final	2yN	OyN
18	Fuzhou	27-29	final	i?	Ei?
18	Fuzhou	27-29	final	u?	ou?
18	Fuzhou	27-29	final	y?	2y?
18	Fuzhou	27-29	final	a?	A?
18	Fuzhou	27-29	final	ia?	iA?
18	Fuzhou	27-29	final	ua?	uA?
18	Fuzhou	27-29	final	E?	A?
18	Fuzhou	27-29	final	ie?	iE?
18	Fuzhou	27-29	final	o?	O?
18	Fuzhou	27-29	final	uo?	uO?
18	Fuzhou	27-29	final	yo?	yO?
18	Fuzhou	27-29	final	9?
18	Fuzhou	27-29	final	Ei?	ai?
18	Fuzhou	27-29	final	ou?	Ou?
18	Fuzhou	27-29	final	2y?	Oy?
18	Fuzhou	27-29	final	m=	n=/N=
18	Fuzhou	27-29	initial	p
18	Fuzhou	27-29	initial	p_h
18	Fuzhou	27-29	initial	m
18	Fuzhou	27-29	initial	t
18	Fuzhou	27-29	initial	t_h
18	Fuzhou	27-29	initial	n
18	Fuzhou	27-29	initial	l	n
18	Fuzhou	27-29	initial	ts
18	Fuzhou	27-29	initial	ts_h
18	Fuzhou	27-29	initial	s
18	Fuzhou	27-29	initial	k
18	Fuzhou	27-29	initial	k_h
18	Fuzhou	27-29	initial	N
18	Fuzhou	27-29	initial	h
18	Fuzhou	27-29	initial	Ø
18	Fuzhou	27-29	initial	B	/T#_
18	Fuzhou	27-29	initial	Z	/T#_
19	Xiamen	29-31	tone	55	yinping
19	Xiamen	29-31	tone	24	yangping
19	Xiamen	29-31	tone	53	yangshang
19	Xiamen	29-31	tone	21	yinqu
19	Xiamen	29-31	tone	22	yangqu
19	Xiamen	29-31	tone	32_	yinru
19	Xiamen	29-31	tone	5	yangru
19	Xiamen	29-31	final	i
19	Xiamen	29-31	final	u
19	Xiamen	29-31	final	a
19	Xiamen	29-31	final	ia
19	Xiamen	29-31	final	ua
19	Xiamen	29-31	final	o
19	Xiamen	29-31	final	io
19	Xiamen	29-31	final	e
19	Xiamen	29-31	final	ue
19	Xiamen	29-31	final	O
19	Xiamen	29-31	final	O~
19	Xiamen	29-31	final	iu
19	Xiamen	29-31	final	ui
19	Xiamen	29-31	final	ai
19	Xiamen	29-31	final	uai
19	Xiamen	29-31	final	a~i
19	Xiamen	29-31	final	ua~i
19	Xiamen	29-31	final	au
19	Xiamen	29-31	final	iau
19	Xiamen	29-31	final	a~u
19	Xiamen	29-31	final	ia~u
19	Xiamen	29-31	final	am
19	Xiamen	29-31	final	iam
19	Xiamen	29-31	final	an
19	Xiamen	29-31	final	ian
19	Xiamen	29-31	final	uan
19	Xiamen	29-31	final	a~
19	Xiamen	29-31	final	ia~
19	Xiamen	29-31	final	ua~
19	Xiamen	29-31	final	aN
19	Xiamen	29-31	final	iaN
19	Xiamen	29-31	final	ON
19	Xiamen	29-31	final	iON
19	Xiamen	29-31	final	im
19	Xiamen	29-31	final	in
19	Xiamen	29-31	final	un
19	Xiamen	29-31	final	iN
19	Xiamen	29-31	final	i~
19	Xiamen	29-31	final	ui~
19	Xiamen	29-31	final	e~
19	Xiamen	29-31	final	iu~
19	Xiamen	29-31	final	ip
19	Xiamen	29-31	final	ap
19	Xiamen	29-31	final	iap
19	Xiamen	29-31	final	at
19	Xiamen	29-31	final	iat
19	Xiamen	29-31	final	uat
19	Xiamen	29-31	final	ak
19	Xiamen	29-31	final	iak
19	Xiamen	29-31	final	Ok
19	Xiamen	29-31	final	iOk
19	Xiamen	29-31	final	it
19	Xiamen	29-31	final	ut
19	Xiamen	29-31	final	ik
19	Xiamen	29-31	final	a?
19	Xiamen	29-31	final	ia?
19	Xiamen	29-31	final	ua?
19	Xiamen	29-31	final	O?
19	Xiamen	29-31	final	o?
19	Xiamen	29-31	final	io?
19	Xiamen	29-31	final	e?
19	Xiamen	29-31	final	ue?
19	Xiamen	29-31	final	a~?
19	Xiamen	29-31	final	e~?
19	Xiamen	29-31	final	ue~?
19	Xiamen	29-31	final	O?
19	Xiamen	29-31	final	uai?
19	Xiamen	29-31	final	ua~i?
19	Xiamen	29-31	final	a~u?
19	Xiamen	29-31	final	ia~u?
